PfDd2_060025000	PfDd2_060025000	Pf7G8_060025200	PfHB3_060024500	PfIT_060024100	PfKH02_060026800	PfKE01_060026400	Pf7G8-2_000172600	PfGB4_060024700	PfKH01_060027300	PF3D7_0620300	PfGA01_060025300	PfGN01_060026000	PfCD01_060025700	PfSN01_060025200	PfNF166_060024700	PfNF54_060025300	
PfDd2_060025100	PfDd2_060025100	Pf7G8_060025300	PfHB3_060024600	PfIT_060024200	PfKH02_060026900	PfKE01_060026500	Pf7G8-2_000172700	PfGB4_060024800	PfKH01_060027400	PF3D7_0620400	PfGA01_060025400	PfGN01_060026100	PfCD01_060025800	PfSN01_060025300	PfNF166_060024800	PfNF54_060025400	
PfDd2_060025200	PfDd2_060025200	Pf7G8_060025400	PfHB3_060024700	PfIT_060024300	PfKH02_060027000	PfKE01_060026600	Pf7G8-2_000172800	PfGB4_060024900	PfKH01_060027500	PF3D7_0620500	PfGA01_060025500	PfGN01_060026200	PfCD01_060025900	PfSN01_060025400	PfNF166_060024900	PfNF54_060025500	
PfDd2_060025300	PfDd2_060025300	Pf7G8_060025500	PfHB3_060024800	PfIT_060024400	PfKH02_060027100	PfKE01_060026700	Pf7G8-2_000172900	PfGB4_060025000	PfKH01_060027600	PF3D7_0620600	PfGA01_060025600	PfGN01_060026300	PfCD01_060026000	PfSN01_060025500	PfNF166_060025000	PfNF54_060025600	
PfDd2_060025400	PfDd2_060025400	Pf7G8_060025600	PfHB3_060024900	PfIT_060024500	PfKH02_060027200	PfKE01_060026800	Pf7G8-2_000173000	PfGB4_060025100	PfKH01_060027700	PF3D7_0620700	PfGA01_060025700	PfGN01_060026400	PfCD01_060026100	PfSN01_060025600	PfNF166_060025100	PfNF54_060025700	
PfDd2_060025700	PfDd2_060025700	Pf7G8_060025900	PfHB3_060025200	PfIT_060024800	PfKH02_060027500	PfKE01_060027100	Pf7G8-2_000173300	PfGB4_060025400	PfKH01_060028000	PF3D7_0621000	PfGA01_060026000	PfGN01_060026700	PfCD01_060026400	PfSN01_060025900	PfNF166_060025400	PfNF54_060026000	
PfDd2_060025800	PfDd2_060025800	Pf7G8_060026000	PfHB3_060025300	PfIT_060024900	PfKH02_060027600	PfKE01_060027200	Pf7G8-2_000173400	PfGB4_060025500	PfKH01_060028100	PF3D7_0621100	PfGA01_060026100	PfGN01_060026800	PfCD01_060026500	PfSN01_060026000	PfNF166_060025500	PfNF54_060026100	
PfDd2_060025900	PfDd2_060025900	Pf7G8_060026100	PfHB3_060025400	PfIT_060025000	PfKH02_060027700	PfKE01_060027300	Pf7G8-2_000173500	PfGB4_060025600	PfKH01_060028200	PF3D7_0621200	PfGA01_060026200	PfGN01_060026900	PfCD01_060026600	PfSN01_060026100	PfNF166_060025600	PfNF54_060026200	
PfDd2_060026000	PfDd2_060026000	Pf7G8_060026200	PfHB3_060025500	PfIT_060025100	PfKH02_060027800	PfKE01_060027400	Pf7G8-2_000173600	PfGB4_060025700	PfKH01_060028300	PF3D7_0621300	PfGA01_060026300	PfGN01_060027000	PfCD01_060026700	PfSN01_060026200	PfNF166_060025700	PfNF54_060026300	
PfDd2_060026100	PfDd2_060026100	Pf7G8_060026300	PfHB3_060025600	PfIT_060025200	PfKH02_060027900	PfKE01_060027500	Pf7G8-2_000173700	PfGB4_060025800	PfKH01_060028400	PF3D7_0621350	PfGA01_060026400	PfGN01_060027100	PfCD01_060026800	PfSN01_060026300	PfNF166_060025800	PfNF54_060026400	
PfDd2_060026200	PfDd2_060026200	Pf7G8_060026400	PfHB3_060025700	PfIT_060025300	PfKH02_060028000	PfKE01_060027600	Pf7G8-2_000173800	PfGB4_060025900	PfKH01_060028500	PF3D7_0621400	PfGA01_060026500	PfGN01_060027200	PfCD01_060026900	PfSN01_060026400	PfNF166_060025900	PfNF54_060026500	
PfDd2_060026300	PfDd2_060026300	Pf7G8_060026500	PfHB3_060025800	PfIT_060025400	PfKH02_060028100	PfKE01_060027700	Pf7G8-2_000173900	PfGB4_060026000	PfKH01_060028600	PF3D7_0621500	PfGA01_060026600	PfGN01_060027300	PfCD01_060027000	PfSN01_060026500	PfNF166_060026000	PfNF54_060026600	
PfDd2_060026500	PfDd2_060026500	Pf7G8_060026700	PfHB3_060026000	PfIT_060025600	PfKH02_060028300	PfKE01_060027900	Pf7G8-2_000174100	PfGB4_060026200	PfKH01_060028800	PF3D7_0621700	PfGA01_060026800	PfGN01_060027500	PfCD01_060027200	PfSN01_060026700	PfNF166_060026200	PfNF54_060026800	
PfDd2_060026600	PfDd2_060026600	Pf7G8_060026800	PfHB3_060026100	PfIT_060025700	PfKH02_060028400	PfKE01_060028000	Pf7G8-2_000174200	PfGB4_060026300	PfKH01_060028900	PF3D7_0621800	PfGA01_060026900	PfGN01_060027600	PfCD01_060027300	PfSN01_060026800	PfNF166_060026300	PfNF54_060026900	
PfDd2_060026700	PfDd2_060026700	Pf7G8_060026900	PfHB3_060026200	PfIT_060025800	PfKH02_060028500	PfKE01_060028100	Pf7G8-2_000174300	PfGB4_060026400	PfKH01_060029000	PF3D7_0621900	PfGA01_060027000	PfGN01_060027700	PfCD01_060027400	PfSN01_060026900	PfNF166_060026400	PfNF54_060027000	
PfDd2_060026800	PfDd2_060026800	Pf7G8_060027000	PfHB3_060026300	PfIT_060025900	PfKH02_060028600	PfKE01_060028200	Pf7G8-2_000174400	PfGB4_060026500	PfKH01_060029100	PF3D7_0622000	PfGA01_060027100	PfGN01_060027800	PfCD01_060027500	PfSN01_060027000	PfNF166_060026500	PfNF54_060027100	
PfDd2_060026900	PfDd2_060026900	Pf7G8_060027100	PfHB3_060026400	PfIT_060026000	PfKH02_060028700	PfKE01_060028300	Pf7G8-2_000174500	PfGB4_060026600	PfKH01_060029200	PF3D7_0622100	PfGA01_060027200	PfGN01_060027900	PfCD01_060027600	PfSN01_060027100	PfNF166_060026600	PfNF54_060027200	
PfDd2_060027000	PfDd2_060027000	Pf7G8_060027200	PfHB3_060026500	PfIT_060026100	PfKH02_060028800	PfKE01_060028400	Pf7G8-2_000174600	PfGB4_060026700	PfKH01_060029300	PF3D7_0622200	PfGA01_060027300	PfGN01_060028000	PfCD01_060027700	PfSN01_060027200	PfNF166_060026700	PfNF54_060027300	
PfDd2_060027100	PfDd2_060027100	Pf7G8_060027300	PfHB3_060026600	PfIT_060026200	PfKH02_060028900	PfKE01_060028500	Pf7G8-2_000174700:pseudogene	PfGB4_060026800	PfKH01_060029400	PF3D7_0622300	PfGA01_060027400	PfGN01_060028100	PfCD01_060027800	PfSN01_060027300	PfNF166_060026800:pseudogene	PfNF54_060027400	
PfDd2_060027200	PfDd2_060027200	Pf7G8_060027400	PfHB3_060026700	PfIT_060026300	PfKH02_060029000	PfKE01_060028600	Pf7G8-2_000174800	PfGB4_060026900	PfKH01_060029500	PF3D7_0622400	PfGA01_060027500	PfGN01_060028200	PfCD01_060027900	PfSN01_060027400	PfNF166_060026900	PfNF54_060027500	
PfDd2_060027300	PfDd2_060027300	Pf7G8_060027500	PfHB3_060026800	PfIT_060026400	PfKH02_060029100	PfKE01_060028700	Pf7G8-2_000174900	PfGB4_060027000	PfKH01_060029600	PF3D7_0622500	PfGA01_060027600	PfGN01_060028300	PfCD01_060028000	PfSN01_060027500	PfNF166_060027000	PfNF54_060027600	
PF3D7_0622600	-	Pf7G8_060027600	-	PfIT_060026450	-	-	Pf7G8-2_000175000	PfGB4_060027100	-	PF3D7_0622600	-	-	-	-	PfNF166_060027100	-	
PfDd2_060027400	PfDd2_060027400	Pf7G8_060027700	PfHB3_060026900	PfIT_060026500	PfKH02_060029200	PfKE01_060028800	Pf7G8-2_000175100	PfGB4_060027200	PfKH01_060029700	PF3D7_0622700	PfGA01_060027700	PfGN01_060028400	PfCD01_060028100	PfSN01_060027600	PfNF166_060027200	PfNF54_060027700	
PfDd2_060027500	PfDd2_060027500	Pf7G8_060027800	PfHB3_060027000	PfIT_060026600	PfKH02_060029300	PfKE01_060028900	Pf7G8-2_000175200	PfGB4_060027300	PfKH01_060029800	PF3D7_0622800	PfGA01_060027800	PfGN01_060028500	PfCD01_060028200	PfSN01_060027700	PfNF166_060027300	PfNF54_060027800	
PfDd2_060027600	PfDd2_060027600	Pf7G8_060027900	PfHB3_060027100	PfIT_060026700	PfKH02_060029400	PfKE01_060029000	Pf7G8-2_000175300	PfGB4_060027400	PfKH01_060029900	PF3D7_0622900	PfGA01_060027900	PfGN01_060028600	PfCD01_060028300	PfSN01_060027800	PfNF166_060027400	PfNF54_060027900	
PfDd2_060027700	PfDd2_060027700	Pf7G8_060028000	PfHB3_060027200	PfIT_060026800	PfKH02_060029500	PfKE01_060029100	Pf7G8-2_000175400	PfGB4_060027500	PfKH01_060030000	PF3D7_0623000	PfGA01_060028000	PfGN01_060028700	PfCD01_060028400	PfSN01_060027900	PfNF166_060027500	PfNF54_060028000	
PfDd2_060027800	PfDd2_060027800	Pf7G8_060028100	PfHB3_060027300	PfIT_060026900	PfKH02_060029600	PfKE01_060029200	Pf7G8-2_000175500	PfGB4_060027600	PfKH01_060030100	PF3D7_0623100	PfGA01_060028100	PfGN01_060028800	PfCD01_060028500	PfSN01_060028000	PfNF166_060027600	PfNF54_060028100	
PfDd2_060027900	PfDd2_060027900	Pf7G8_060028200	PfHB3_060027400	PfIT_060027000	PfKH02_060029700	PfKE01_060029300	Pf7G8-2_000175600	PfGB4_060027700	PfKH01_060030200	PF3D7_0623200	PfGA01_060028200	PfGN01_060028900	PfCD01_060028600	PfSN01_060028100	PfNF166_060027700	PfNF54_060028200	
PfDd2_060028000	PfDd2_060028000	Pf7G8_060028300	PfHB3_060027500	PfIT_060027100	PfKH02_060029800	PfKE01_060029400	Pf7G8-2_000175700	PfGB4_060027800	PfKH01_060030300	PF3D7_0623300	PfGA01_060028300	PfGN01_060029000	PfCD01_060028700	PfSN01_060028200	PfNF166_060027800	PfNF54_060028300	
PfDd2_060028100	PfDd2_060028100	Pf7G8_060028400	PfHB3_060027600	PfIT_060027200	PfKH02_060029900	PfKE01_060029500	Pf7G8-2_000175800	PfGB4_060027900	PfKH01_060030400	PF3D7_0623400	PfGA01_060028400	PfGN01_060029100	PfCD01_060028800	PfSN01_060028300	PfNF166_060027900	PfNF54_060028400	
PfDd2_060028200	PfDd2_060028200	Pf7G8_060028500	PfHB3_060027700	PfIT_060027300	PfKH02_060030000	PfKE01_060029600	Pf7G8-2_000175900	PfGB4_060028000	PfKH01_060030500	PF3D7_0623500	PfGA01_060028500	PfGN01_060029200	PfCD01_060028900	PfSN01_060028400	PfNF166_060028000	PfNF54_060028500	
PfDd2_060028300	PfDd2_060028300	Pf7G8_060028600	PfHB3_060027800	PfIT_060027400	PfKH02_060030100	PfKE01_060029700	Pf7G8-2_000176000	PfGB4_060028100	PfKH01_060030600	PF3D7_0623600	PfGA01_060028600	PfGN01_060029300	PfCD01_060029000	PfSN01_060028500	PfNF166_060028100	PfNF54_060028600	
PfDd2_060028400	PfDd2_060028400	Pf7G8_060028700	PfHB3_060027900	PfIT_060027500	PfKH02_060030200	PfKE01_060029800	Pf7G8-2_000176100	PfGB4_060028200	PfKH01_060030700	PF3D7_0623700	PfGA01_060028700	PfGN01_060029400	PfCD01_060029100	PfSN01_060028600	PfNF166_060028200	PfNF54_060028700	
PfDd2_060028500	PfDd2_060028500	Pf7G8_060028800	PfHB3_060028000	PfIT_060027600	PfKH02_060030300	PfKE01_060029900	Pf7G8-2_000176200	PfGB4_060028300	PfKH01_060030800	PF3D7_0623800	PfGA01_060028800	PfGN01_060029500	PfCD01_060029200	PfSN01_060028700	PfNF166_060028300	PfNF54_060028800	
PfDd2_060028600	PfDd2_060028600	Pf7G8_060028900	PfHB3_060028100	PfIT_060027700	PfKH02_060030400	PfKE01_060030000	Pf7G8-2_000176300	PfGB4_060028400	PfKH01_060030900	PF3D7_0623900	PfGA01_060028900	PfGN01_060029600	PfCD01_060029300	PfSN01_060028800	PfNF166_060028400	PfNF54_060028900	
PfDd2_060028700	PfDd2_060028700	Pf7G8_060029000	PfHB3_060028200	PfIT_060027800	PfKH02_060030500	PfKE01_060030100	Pf7G8-2_000176400	PfGB4_060028500	PfKH01_060031000	PF3D7_0624000	PfGA01_060029000	PfGN01_060029700	PfCD01_060029400	PfSN01_060028900	PfNF166_060028500	PfNF54_060029000	
PfDd2_060028800	PfDd2_060028800	Pf7G8_060029100	PfHB3_060028300	PfIT_060027900	PfKH02_060030600	PfKE01_060030200	Pf7G8-2_000176500	PfGB4_060028600	PfKH01_060031100	PF3D7_0624100	PfGA01_060029100	PfGN01_060029800	PfCD01_060029500	PfSN01_060029000	PfNF166_060028600	PfNF54_060029100	
PfDd2_060028900	PfDd2_060028900	Pf7G8_060029200	PfHB3_060028400	PfIT_060028000	PfKH02_060030700	PfKE01_060030300	Pf7G8-2_000176600	PfGB4_060028700	PfKH01_060031200	PF3D7_0624200	PfGA01_060029200	PfGN01_060029900	PfCD01_060029600	PfSN01_060029100	PfNF166_060028700	PfNF54_060029200	
PfDd2_060029000	PfDd2_060029000	Pf7G8_060029300	PfHB3_060028500	PfIT_060028100	PfKH02_060030800	PfKE01_060030400	-	PfGB4_060028800	PfKH01_060031300	PF3D7_0624300	PfGA01_060029300	PfGN01_060030000	PfCD01_060029700	PfSN01_060029200	PfNF166_060028800	PfNF54_060029300	
PfDd2_060029100	PfDd2_060029100	Pf7G8_060029400	PfHB3_060028600	PfIT_060028200	PfKH02_060030900	PfKE01_060030500	Pf7G8-2_000176700	PfGB4_060028900	PfKH01_060031400	PF3D7_0624400	PfGA01_060029400	PfGN01_060030100	PfCD01_060029800	PfSN01_060029300	PfNF166_060028900	PfNF54_060029400	
PfDd2_060029200	PfDd2_060029200	Pf7G8_060029500	PfHB3_060028700	PfIT_060028300	PfKH02_060031000	PfKE01_060030600	Pf7G8-2_000176800	PfGB4_060029000	PfKH01_060031500	PF3D7_0624500	PfGA01_060029500	PfGN01_060030200	PfCD01_060029900	PfSN01_060029400	PfNF166_060029000	PfNF54_060029500	
PfDd2_060029300	PfDd2_060029300	Pf7G8_060029600	PfHB3_060028800	PfIT_060028400	PfKH02_060031100	PfKE01_060030700	Pf7G8-2_000176900	PfGB4_060029100	PfKH01_060031600	PF3D7_0624600	PfGA01_060029600	PfGN01_060030300	PfCD01_060030000	PfSN01_060029500	PfNF166_060029100	PfNF54_060029600	
PfDd2_060029400	PfDd2_060029400	Pf7G8_060029700	PfHB3_060028900	PfIT_060028500	PfKH02_060031200	PfKE01_060030800	Pf7G8-2_000177000	PfGB4_060029200	PfKH01_060031700	PF3D7_0624700	PfGA01_060029700	PfGN01_060030400	PfCD01_060030100	PfSN01_060029600	PfNF166_060029200	PfNF54_060029700	
PfDd2_060029500	PfDd2_060029500	Pf7G8_060029800	PfHB3_060029000	PfIT_060028600	PfKH02_060031300	PfKE01_060030900	Pf7G8-2_000177100	PfGB4_060029300	PfKH01_060031800	PF3D7_0624800	PfGA01_060029800	PfGN01_060030500	PfCD01_060030200	PfSN01_060029700	PfNF166_060029300	PfNF54_060029800	
PfDd2_060029600	PfDd2_060029600	Pf7G8_060029900	PfHB3_060029100	PfIT_060028700	PfKH02_060031400	PfKE01_060031000	Pf7G8-2_000177200	PfGB4_060029400	PfKH01_060031900	PF3D7_0624900	PfGA01_060029900	PfGN01_060030600	PfCD01_060030300	PfSN01_060029800	PfNF166_060029400	PfNF54_060029900	
PfDd2_060029700	PfDd2_060029700	Pf7G8_060030000	PfHB3_060029200	PfIT_060028800	PfKH02_060031500	PfKE01_060031100	Pf7G8-2_000177300	PfGB4_060029500	PfKH01_060032000	PF3D7_0625000	PfGA01_060030000	PfGN01_060030700	PfCD01_060030400	PfSN01_060029900	PfNF166_060029500	PfNF54_060030000	
PfDd2_060029800	PfDd2_060029800	Pf7G8_060030100	PfHB3_060029300	PfIT_060028900	PfKH02_060031600	PfKE01_060031200	Pf7G8-2_000177400	PfGB4_060029600	PfKH01_060032100	PF3D7_0625100	PfGA01_060030100	PfGN01_060030800	PfCD01_060030500	PfSN01_060030000	PfNF166_060029600	PfNF54_060030100	
PfDd2_060029900	PfDd2_060029900	Pf7G8_060030200	PfHB3_060029400	PfIT_060029000	PfKH02_060031700	PfKE01_060031300	Pf7G8-2_000177500	PfGB4_060029700	PfKH01_060032200	PF3D7_0625200	PfGA01_060030200	PfGN01_060030900	PfCD01_060030600	PfSN01_060030100	PfNF166_060029700	PfNF54_060030200	
PfDd2_060030000	PfDd2_060030000	Pf7G8_060030300	PfHB3_060029500	PfIT_060029100	PfKH02_060031800	PfKE01_060031400	Pf7G8-2_000177600	PfGB4_060029800	PfKH01_060032300	PF3D7_0625300	PfGA01_060030300	PfGN01_060031000	PfCD01_060030700	PfSN01_060030200	PfNF166_060029800	PfNF54_060030300:pseudogene	
PfDd2_060030100	PfDd2_060030100	Pf7G8_060030400	PfHB3_060029600	PfIT_060029200	PfKH02_060031900	PfKE01_060031500	Pf7G8-2_000177700	PfGB4_060029900	PfKH01_060032400	PF3D7_0625400	PfGA01_060030400	PfGN01_060031100	PfCD01_060030800	PfSN01_060030300	PfNF166_060029900	PfNF54_060030400	
PfDd2_060030200	PfDd2_060030200	Pf7G8_060030500	PfHB3_060029700	PfIT_060029300	PfKH02_060032000	PfKE01_060031600	Pf7G8-2_000177800	PfGB4_060030000	PfKH01_060032500	PF3D7_0625500	PfGA01_060030500	PfGN01_060031200	PfCD01_060030900	PfSN01_060030400	PfNF166_060030000	PfNF54_060030500	
PfDd2_060030300	PfDd2_060030300	Pf7G8_060030600	PfHB3_060029800	PfIT_060029400	PfKH02_060032100	PfKE01_060031700	Pf7G8-2_000177900	PfGB4_060030100	PfKH01_060032600	PF3D7_0625600	PfGA01_060030600	PfGN01_060031300	PfCD01_060031000	PfSN01_060030500	PfNF166_060030100	PfNF54_060030600	
PfDd2_060030400	PfDd2_060030400	Pf7G8_060030700	PfHB3_060029900	PfIT_060029500	PfKH02_060032200	PfKE01_060031800	Pf7G8-2_000178000	PfGB4_060030200	PfKH01_060032700	PF3D7_0625700	PfGA01_060030700	PfGN01_060031400	PfCD01_060031100	PfSN01_060030600	PfNF166_060030200	PfNF54_060030700	
PfDd2_060030500	PfDd2_060030500	Pf7G8_060030800	PfHB3_060030000	PfIT_060029600	PfKH02_060032300	PfKE01_060031900	Pf7G8-2_000178100	PfGB4_060030300	PfKH01_060032800	PF3D7_0625800	PfGA01_060030800	PfGN01_060031500	PfCD01_060031200	PfSN01_060030700	PfNF166_060030300	PfNF54_060030800	
PfDd2_060030600	PfDd2_060030600	Pf7G8_060030900	PfHB3_060030100	PfIT_060029700	PfKH02_060032400	PfKE01_060032000	Pf7G8-2_000178200	PfGB4_060030400	PfKH01_060032900	PF3D7_0625900	PfGA01_060030900	PfGN01_060031600	PfCD01_060031300	PfSN01_060030800	PfNF166_060030400	PfNF54_060030900	
PfDd2_060030700	PfDd2_060030700	Pf7G8_060031000	PfHB3_060030200	PfIT_060029800	PfKH02_060032500	PfKE01_060032100	Pf7G8-2_000178300	PfGB4_060030500	PfKH01_060033000	PF3D7_0626000	PfGA01_060031000	PfGN01_060031700	PfCD01_060031400	PfSN01_060030900	PfNF166_060030500	PfNF54_060031000	
PfDd2_060030800	PfDd2_060030800	Pf7G8_060031100	PfHB3_060030300	PfIT_060029900	PfKH02_060032600	PfKE01_060032200	Pf7G8-2_000178400	PfGB4_060030600	PfKH01_060033100	PF3D7_0626100	PfGA01_060031100	PfGN01_060031800	PfCD01_060031500	PfSN01_060031000	PfNF166_060030600	PfNF54_060031100	
PfDd2_060030900	PfDd2_060030900	Pf7G8_060031200	PfHB3_060030400	PfIT_060030000	PfKH02_060032700	PfKE01_060032300	Pf7G8-2_000178500	PfGB4_060030700	PfKH01_060033200	PF3D7_0626200	PfGA01_060031200	PfGN01_060031900	PfCD01_060031600	PfSN01_060031100	PfNF166_060030700	PfNF54_060031200	
PfDd2_060031000	PfDd2_060031000	Pf7G8_060031300	PfHB3_060030500	PfIT_060030100	PfKH02_060032800	PfKE01_060032400	Pf7G8-2_000178600	PfGB4_060030800	PfKH01_060033300	PF3D7_0626300	PfGA01_060031300	PfGN01_060032000	PfCD01_060031700	PfSN01_060031200	PfNF166_060030800	PfNF54_060031300	
PfDd2_060031100	PfDd2_060031100	Pf7G8_060031400	PfHB3_060030600	PfIT_060030200	PfKH02_060032900	PfKE01_060032500	Pf7G8-2_000178700	PfGB4_060030900	PfKH01_060033400	PF3D7_0626400	PfGA01_060031400	PfGN01_060032100	PfCD01_060031800	PfSN01_060031300	PfNF166_060030900	PfNF54_060031400	
PfDd2_060031200	PfDd2_060031200	Pf7G8_060031500	PfHB3_060030700	PfIT_060030300	PfKH02_060033000	PfKE01_060032600	Pf7G8-2_000178800	PfGB4_060031000	PfKH01_060033500	PF3D7_0626500	PfGA01_060031500	PfGN01_060032200	PfCD01_060031900	PfSN01_060031400	PfNF166_060031000	PfNF54_060031500	
PfDd2_060031300	PfDd2_060031300	Pf7G8_060031600	PfHB3_060030800	PfIT_060030400	PfKH02_060033100	PfKE01_060032700	Pf7G8-2_000178900	PfGB4_060031100	PfKH01_060033600	PF3D7_0626600	PfGA01_060031600	PfGN01_060032300	PfCD01_060032000	PfSN01_060031500	PfNF166_060031100	PfNF54_060031600	
PfDd2_060031400	PfDd2_060031400	Pf7G8_060031700	PfHB3_060030900	PfIT_060030500	PfKH02_060033200	PfKE01_060032800	Pf7G8-2_000179000	PfGB4_060031200	PfKH01_060033700	PF3D7_0626700	PfGA01_060031700	PfGN01_060032400	PfCD01_060032100	PfSN01_060031600	PfNF166_060031200	PfNF54_060031700	
PfDd2_060031500	PfDd2_060031500	Pf7G8_060031800	PfHB3_060031000	PfIT_060030600	PfKH02_060033300	PfKE01_060032900	Pf7G8-2_000179100	PfGB4_060031300	PfKH01_060033800	PF3D7_0626800	PfGA01_060031800	PfGN01_060032500	PfCD01_060032200	PfSN01_060031700	PfNF166_060031300	PfNF54_060031800	
PfDd2_060031600	PfDd2_060031600	Pf7G8_060031900	PfHB3_060031100	PfIT_060030700	PfKH02_060033400	PfKE01_060033000	Pf7G8-2_000179200	PfGB4_060031400	PfKH01_060033900	PF3D7_0626900	PfGA01_060031900	PfGN01_060032600	PfCD01_060032300	PfSN01_060031800	PfNF166_060031400	PfNF54_060031900	
PfDd2_060031700	PfDd2_060031700	Pf7G8_060032000	PfHB3_060031200	PfIT_060030800	PfKH02_060033500	PfKE01_060033100	Pf7G8-2_000179300	PfGB4_060031500	PfKH01_060034000	PF3D7_0627000	PfGA01_060032000	PfGN01_060032700	PfCD01_060032400	PfSN01_060031900	PfNF166_060031500	PfNF54_060032000	
PfDd2_060031800	PfDd2_060031800	Pf7G8_060032100	PfHB3_060031300	PfIT_060030900	PfKH02_060033600	PfKE01_060033200	Pf7G8-2_000179400	PfGB4_060031600	PfKH01_060034100	PF3D7_0627100	PfGA01_060032100	PfGN01_060032800	PfCD01_060032500	PfSN01_060032000	PfNF166_060031600	PfNF54_060032100	
PfDd2_060031900	PfDd2_060031900	Pf7G8_060032200	PfHB3_060031400	PfIT_060031000	PfKH02_060033700	PfKE01_060033300	Pf7G8-2_000179500	PfGB4_060031700	PfKH01_060034200	PF3D7_0627200	PfGA01_060032200	PfGN01_060032900	PfCD01_060032600	-	PfNF166_060031700	PfNF54_060032200	
PfDd2_060032000	PfDd2_060032000	Pf7G8_060032300	PfHB3_060031500	PfIT_060031100	PfKH02_060033800	PfKE01_060033400	Pf7G8-2_000179600	PfGB4_060031800	PfKH01_060034300	PF3D7_0627300	PfGA01_060032300	PfGN01_060033000	PfCD01_060032700	PfSN01_060032100	PfNF166_060031800	PfNF54_060032300	
PfDd2_060032100	PfDd2_060032100	Pf7G8_060032400	PfHB3_060031600	PfIT_060031200	PfKH02_060033900	PfKE01_060033500	Pf7G8-2_000179700	PfGB4_060031900	PfKH01_060034400	PF3D7_0627400	PfGA01_060032400	PfGN01_060033100	PfCD01_060032800	PfSN01_060032200	PfNF166_060031900	PfNF54_060032400	
PfDd2_060032200	PfDd2_060032200	Pf7G8_060032500	PfHB3_060031700	PfIT_060031300	PfKH02_060034000	PfKE01_060033600	Pf7G8-2_000179800	PfGB4_060032000	PfKH01_060034500	PF3D7_0627500	PfGA01_060032500	PfGN01_060033200	PfCD01_060032900	PfSN01_060032300	PfNF166_060032000	PfNF54_060032500	
PfDd2_060032300	PfDd2_060032300	Pf7G8_060032600	PfHB3_060031800	PfIT_060031400	PfKH02_060034100	PfKE01_060033700	Pf7G8-2_000179900	PfGB4_060032100	PfKH01_060034600	PF3D7_0627600	PfGA01_060032600	PfGN01_060033300	PfCD01_060033000	PfSN01_060032400	PfNF166_060032100	PfNF54_060032600	
PfDd2_060032400	PfDd2_060032400	Pf7G8_060032700	PfHB3_060031900	PfIT_060031500	PfKH02_060034200	PfKE01_060033800	Pf7G8-2_000180000	PfGB4_060032200	PfKH01_060034700	PF3D7_0627700	PfGA01_060032700	PfGN01_060033400	PfCD01_060033100	PfSN01_060032500	PfNF166_060032200	PfNF54_060032700	
PfDd2_060032500	PfDd2_060032500	Pf7G8_060032800	PfHB3_060032000	PfIT_060031600	PfKH02_060034300	PfKE01_060033900	Pf7G8-2_000180100	PfGB4_060032300	PfKH01_060034800	PF3D7_0627800	PfGA01_060032800	PfGN01_060033500	PfCD01_060033200	PfSN01_060032600	PfNF166_060032300	PfNF54_060032800	
PfDd2_060032600	PfDd2_060032600	Pf7G8_060032900	PfHB3_060032100	PfIT_060031700	PfKH02_060034400	PfKE01_060034000	Pf7G8-2_000180200	PfGB4_060032400	PfKH01_060034900	PF3D7_0627900	PfGA01_060032900	PfGN01_060033600	PfCD01_060033300	PfSN01_060032700	PfNF166_060032400	PfNF54_060032900	
PfDd2_060032700	PfDd2_060032700	Pf7G8_060033000	PfHB3_060032200	PfIT_060031800	PfKH02_060034500	PfKE01_060034100	Pf7G8-2_000180300	PfGB4_060032500	PfKH01_060035000	PF3D7_0628000	PfGA01_060033000	PfGN01_060033700	PfCD01_060033400	PfSN01_060032800	PfNF166_060032500	PfNF54_060033000	
PfDd2_060032800	PfDd2_060032800	Pf7G8_060033100	PfHB3_060032300	PfIT_060031900	PfKH02_060034600	PfKE01_060034200	Pf7G8-2_000180400	PfGB4_060032600	PfKH01_060035100	PF3D7_0628100	PfGA01_060033100	PfGN01_060033800	PfCD01_060033500	PfSN01_060032900	PfNF166_060032600	PfNF54_060033100	
PfDd2_060032900	PfDd2_060032900	Pf7G8_060033200	PfHB3_060032400	PfIT_060032000	PfKH02_060034700	PfKE01_060034300	Pf7G8-2_000180500	PfGB4_060032700	PfKH01_060035200	PF3D7_0628200	PfGA01_060033200	PfGN01_060033900	PfCD01_060033600	PfSN01_060033000	PfNF166_060032700	PfNF54_060033200	
PfDd2_060033000	PfDd2_060033000	Pf7G8_060033300	PfHB3_060032500	PfIT_060032100	PfKH02_060034800	PfKE01_060034400	Pf7G8-2_000180600	PfGB4_060032800	PfKH01_060035300	PF3D7_0628300	PfGA01_060033300	PfGN01_060034000	PfCD01_060033700	PfSN01_060033100	PfNF166_060032800	PfNF54_060033300	
PfDd2_060033100	PfDd2_060033100	Pf7G8_060033400	PfHB3_060032600	PfIT_060032200	PfKH02_060034900	PfKE01_060034500	Pf7G8-2_000180700	PfGB4_060032900	PfKH01_060035400	PF3D7_0628400	PfGA01_060033400	PfGN01_060034100	PfCD01_060033800	PfSN01_060033200	PfNF166_060032900	PfNF54_060033400	
